what,kind,bundleId,bundleVersion,description,time
error,log,,,"Could not get element's children.",1331036593614
error,log,,,"Could not get element's children.",1331036593615
error,log,,,"Could not get element's children.",1331036593616
error,log,,,"Could not get element's children.",1331036593616
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331036607642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036611833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036612331
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036612360
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036612392
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036612422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036612511
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036612679
error,log,,,"Could not get element's children.",1331036619198
error,log,,,"Could not get element's children.",1331036619201
error,log,,,"Could not get element's children.",1331036619202
error,log,,,"Could not get element's children.",1331036619202
error,log,,,"Could not get element's children.",1331036619203
error,log,,,"Could not get element's children.",1331036619203
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331036619467
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036622007
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331036625851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036625902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036626082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036628214
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331036654553
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331036661250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036667451
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331036669272
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331036670958
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331036671953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331036684106
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036687641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036687777
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036687920
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036688064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036688208
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1331036688440
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331036689449
error,log,,,"Could not get element's children.",1331036692699
error,log,,,"Could not get element's children.",1331036692699
error,log,,,"Could not get element's children.",1331036692700
error,log,,,"Could not get element's children.",1331036692700
error,log,,,"Could not get element's children.",1331036692701
error,log,,,"Could not get element's children.",1331036692701
error,log,,,"Could not get element's children.",1331036693720
error,log,,,"Could not get element's children.",1331036693721
error,log,,,"Could not get element's children.",1331036693722
error,log,,,"Could not get element's children.",1331036693723
error,log,,,"Could not get element's children.",1331036693724
error,log,,,"Could not get element's children.",1331036693725
error,log,,,"Could not get element's children.",1331036693725
error,log,,,"Could not get element's children.",1331036693726
error,log,,,"Could not get element's children.",1331036693727
error,log,,,"Could not get element's children.",1331036693727
error,log,,,"Could not get element's children.",1331036693728
error,log,,,"Could not get element's children.",1331036693729
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331036696949
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331036701536
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331036702991
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331036703950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331036740279
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331036741143
error,log,,,"Could not get element's children.",1331036750953
error,log,,,"Could not get element's children.",1331036750954
error,log,,,"Could not get element's children.",1331036750954
error,log,,,"Could not get element's children.",1331036750955
error,log,,,"Could not get element's children.",1331036750956
error,log,,,"Could not get element's children.",1331036750956
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331036752632
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036752699
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036754707
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036765310
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036765936
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036766993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036770725
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331036782355
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036783931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036785956
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036787032
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036787845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036788215
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036881059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036889948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036911333
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1331036922323
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036922941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036925630
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331036926592
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036927051
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036963958
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331036965578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331037030209
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331037034053
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1331037043147
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1331037043323
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331037043638
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331037046634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331037047052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331037054999
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1331037055094
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.2.xx-20100811-1700-e36,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1331037057116
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1331037057117
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331037059442
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331037059942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331037070128
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331037071962
